State,Year,Quarter,District,Count,Amount
karnataka,2023,3,dharwad district,3978,5597459.0
karnataka,2023,3,shivamogga district,2807,4384973.0
karnataka,2023,3,udupi district,1572,2375766.0
karnataka,2023,3,gadag district,508,829662.0
goa,2020,2,north goa district,181,37838.0
goa,2020,2,south goa district,160,33262.0
goa,2020,4,north goa district,351,398099.0
goa,2020,4,south goa district,263,284265.0
goa,2020,3,north goa district,401,115163.0
goa,2020,3,south goa district,282,81701.0
goa,2021,1,north goa district,514,464207.0
goa,2021,1,south goa district,365,363177.0
goa,2021,2,north goa district,561,531664.0
goa,2021,2,south goa district,455,496675.0
goa,2021,4,north goa district,1203,1604306.0
goa,2021,4,south goa district,884,1133010.0
goa,2021,3,north goa district,668,825408.0
goa,2021,3,south goa district,546,560578.0
goa,2022,1,north goa district,1369,2131215.0
goa,2022,1,south goa district,1265,1734030.0
goa,2022,2,north goa district,2018,3006451.0
goa,2022,2,south goa district,1506,2087059.0
goa,2022,4,north goa district,2517,3662258.0
goa,2022,4,south goa district,1871,2528411.0
goa,2022,3,north goa district,1669,2298586.0
goa,2022,3,south goa district,1488,1843522.0
goa,2023,1,north goa district,2130,3216159.0
goa,2023,1,south goa district,1967,2643390.0
goa,2023,2,north goa district,2231,3373064.0
goa,2023,2,south goa district,1935,2557737.0
goa,2023,4,north goa district,2725,4320025.0
goa,2023,4,south goa district,2158,3090976.0
goa,2023,3,north goa district,2161,3229062.0
goa,2023,3,south goa district,1766,2416992.0
odisha,2020,2,rayagada district,84,16524.0
odisha,2020,2,koraput district,55,11009.0
odisha,2020,2,malkangiri district,10,2253.0
odisha,2020,2,sambalpur district,110,23412.0
odisha,2020,2,kalahandi district,47,11014.0
odisha,2020,2,anugul district,92,18236.0
odisha,2020,2,ganjam district,235,49936.0
odisha,2020,2,jajapur district,97,21660.0
odisha,2020,2,bargarh district,37,8191.0
odisha,2020,2,dhenkanal district,61,13900.0
odisha,2020,2,bhadrak district,55,12756.0
odisha,2020,2,nuapada district,21,4878.0
odisha,2020,2,kendujhar district,76,17997.0
odisha,2020,2,mayurbhanj district,82,17980.0
odisha,2020,2,jharsuguda district,66,14004.0
odisha,2020,2,kandhamal district,18,4445.0
odisha,2020,2,deogarh district,8,1803.0
odisha,2020,2,sundargarh district,145,30108.0
odisha,2020,2,jagatsinghapur district,52,11187.0
odisha,2020,2,balangir district,55,12056.0
odisha,2020,2,baleshwar district,154,32694.0
odisha,2020,2,puri district,93,19503.0
odisha,2020,2,sonepur district,19,4257.0
odisha,2020,2,khordha district,948,176670.0
odisha,2020,2,boudh district,14,3232.0
odisha,2020,2,gajapati district,22,5044.0
odisha,2020,2,nayagarh district,25,6587.0
odisha,2020,2,nabarangpur district,39,8270.0
odisha,2020,2,kendrapara district,40,9135.0
odisha,2020,2,cuttack district,221,46452.0
odisha,2020,4,rayagada district,141,85987.0
odisha,2020,4,koraput district,171,85777.0
odisha,2020,4,malkangiri district,69,57908.0
odisha,2020,4,sambalpur district,225,119248.0
odisha,2020,4,kalahandi district,158,88400.0
odisha,2020,4,anugul district,251,167432.0
odisha,2020,4,ganjam district,602,320130.0
odisha,2020,4,jajapur district,300,152053.0
odisha,2020,4,bargarh district,125,66666.0
odisha,2020,4,dhenkanal district,197,126487.0
odisha,2020,4,bhadrak district,202,115436.0
odisha,2020,4,nuapada district,64,31837.0
odisha,2020,4,kendujhar district,264,141631.0
odisha,2020,4,mayurbhanj district,209,98405.0
odisha,2020,4,jharsuguda district,177,99479.0
odisha,2020,4,kandhamal district,65,33793.0
odisha,2020,4,deogarh district,39,20606.0
odisha,2020,4,sundargarh district,376,244881.0
odisha,2020,4,jagatsinghapur district,179,91541.0
odisha,2020,4,balangir district,163,63520.0
odisha,2020,4,baleshwar district,294,153833.0
odisha,2020,4,puri district,286,111526.0
odisha,2020,4,sonepur district,64,25723.0
odisha,2020,4,khordha district,1675,954884.0
odisha,2020,4,boudh district,43,27572.0
odisha,2020,4,gajapati district,64,41276.0
odisha,2020,4,nayagarh district,99,59634.0
odisha,2020,4,nabarangpur district,83,78674.0
odisha,2020,4,kendrapara district,176,88668.0
odisha,2020,4,cuttack district,765,455694.0
odisha,2020,3,rayagada district,292,81488.0
odisha,2020,3,koraput district,247,66184.0
odisha,2020,3,malkangiri district,91,26229.0
odisha,2020,3,sambalpur district,382,104804.0
odisha,2020,3,kalahandi district,236,59524.0
odisha,2020,3,anugul district,289,70027.0
odisha,2020,3,ganjam district,765,176071.0
odisha,2020,3,jajapur district,431,93403.0
odisha,2020,3,bargarh district,275,84717.0
odisha,2020,3,dhenkanal district,229,56140.0
odisha,2020,3,bhadrak district,249,59839.0
odisha,2020,3,nuapada district,84,22284.0
odisha,2020,3,kendujhar district,480,101824.0
odisha,2020,3,mayurbhanj district,331,83843.0
odisha,2020,3,jharsuguda district,233,59547.0
odisha,2020,3,kandhamal district,88,22279.0
odisha,2020,3,deogarh district,17,3094.0
odisha,2020,3,sundargarh district,602,150334.0
odisha,2020,3,jagatsinghapur district,248,60015.0
odisha,2020,3,balangir district,316,88942.0
odisha,2020,3,baleshwar district,429,97503.0
odisha,2020,3,puri district,376,85225.0
odisha,2020,3,sonepur district,84,21194.0
odisha,2020,3,khordha district,2540,565649.0
odisha,2020,3,boudh district,66,16677.0
odisha,2020,3,gajapati district,136,32456.0
odisha,2020,3,nayagarh district,171,40330.0
odisha,2020,3,nabarangpur district,115,33225.0
odisha,2020,3,kendrapara district,200,41317.0
odisha,2020,3,cuttack district,953,236027.0
odisha,2021,1,rayagada district,220,125559.0
odisha,2021,1,koraput district,220,133306.0
odisha,2021,1,malkangiri district,80,40535.0
odisha,2021,1,sambalpur district,269,143633.0
odisha,2021,1,kalahandi district,157,70162.0
odisha,2021,1,anugul district,269,140111.0
odisha,2021,1,ganjam district,565,282036.0
odisha,2021,1,jajapur district,269,132672.0
odisha,2021,1,bargarh district,150,59045.0
odisha,2021,1,dhenkanal district,192,93571.0
odisha,2021,1,bhadrak district,235,125046.0
odisha,2021,1,nuapada district,65,32250.0
odisha,2021,1,kendujhar district,315,171881.0
odisha,2021,1,mayurbhanj district,222,134183.0
odisha,2021,1,jharsuguda district,206,106244.0
odisha,2021,1,kandhamal district,89,46191.0
odisha,2021,1,deogarh district,35,18913.0
odisha,2021,1,sundargarh district,457,297104.0
odisha,2021,1,jagatsinghapur district,210,110790.0
odisha,2021,1,balangir district,218,80273.0
odisha,2021,1,baleshwar district,368,163193.0
odisha,2021,1,puri district,316,137810.0
odisha,2021,1,sonepur district,86,32391.0
odisha,2021,1,khordha district,1758,1051292.0
odisha,2021,1,boudh district,58,24117.0
odisha,2021,1,gajapati district,71,53871.0
odisha,2021,1,nayagarh district,115,51169.0
odisha,2021,1,nabarangpur district,88,47160.0
odisha,2021,1,kendrapara district,159,104274.0
odisha,2021,1,cuttack district,774,374548.0
odisha,2021,2,rayagada district,184,139311.0
odisha,2021,2,koraput district,179,142530.0
odisha,2021,2,malkangiri district,72,203033.0
odisha,2021,2,sambalpur district,285,209756.0
odisha,2021,2,kalahandi district,161,100897.0
odisha,2021,2,anugul district,282,195220.0
odisha,2021,2,ganjam district,587,334882.0
odisha,2021,2,jajapur district,298,251008.0
odisha,2021,2,bargarh district,200,100326.0
odisha,2021,2,dhenkanal district,207,124969.0
odisha,2021,2,bhadrak district,216,124169.0
odisha,2021,2,nuapada district,78,40306.0
odisha,2021,2,kendujhar district,294,283026.0
odisha,2021,2,mayurbhanj district,290,298588.0
odisha,2021,2,jharsuguda district,208,144774.0
odisha,2021,2,kandhamal district,63,36109.0
odisha,2021,2,deogarh district,29,14773.0
odisha,2021,2,sundargarh district,457,383308.0
odisha,2021,2,jagatsinghapur district,219,164863.0
odisha,2021,2,balangir district,232,112902.0
odisha,2021,2,baleshwar district,347,222150.0
odisha,2021,2,puri district,267,117653.0
odisha,2021,2,sonepur district,72,31754.0
odisha,2021,2,khordha district,1626,1331503.0
odisha,2021,2,boudh district,45,30590.0
odisha,2021,2,gajapati district,46,36068.0
odisha,2021,2,nayagarh district,103,65847.0
odisha,2021,2,nabarangpur district,87,70940.0
odisha,2021,2,kendrapara district,137,99352.0
odisha,2021,2,cuttack district,671,422317.0
odisha,2021,4,rayagada district,222,235270.0
odisha,2021,4,koraput district,235,311718.0
odisha,2021,4,malkangiri district,81,125900.0
odisha,2021,4,sambalpur district,337,384838.0
odisha,2021,4,kalahandi district,205,253992.0
odisha,2021,4,anugul district,333,494511.0
odisha,2021,4,ganjam district,533,718272.0
odisha,2021,4,jajapur district,347,404602.0
odisha,2021,4,bargarh district,183,197229.0
odisha,2021,4,dhenkanal district,151,200704.0
odisha,2021,4,bhadrak district,221,232917.0
odisha,2021,4,nuapada district,66,84926.0
odisha,2021,4,kendujhar district,351,478448.0
odisha,2021,4,mayurbhanj district,294,360368.0
odisha,2021,4,jharsuguda district,247,278537.0
odisha,2021,4,kandhamal district,115,139285.0
odisha,2021,4,deogarh district,18,14707.0
odisha,2021,4,sundargarh district,406,664481.0
odisha,2021,4,jagatsinghapur district,199,268299.0
odisha,2021,4,balangir district,229,237562.0
odisha,2021,4,baleshwar district,394,379386.0
odisha,2021,4,puri district,218,355544.0
odisha,2021,4,sonepur district,59,76210.0
odisha,2021,4,khordha district,2185,2421437.0
odisha,2021,4,boudh district,52,59253.0
odisha,2021,4,gajapati district,101,135998.0
odisha,2021,4,nayagarh district,123,128341.0
odisha,2021,4,nabarangpur district,138,170936.0
odisha,2021,4,kendrapara district,182,213845.0
odisha,2021,4,cuttack district,868,914110.0
odisha,2021,3,rayagada district,161,149354.0
odisha,2021,3,koraput district,175,134994.0
odisha,2021,3,malkangiri district,68,63494.0
odisha,2021,3,sambalpur district,266,203664.0
odisha,2021,3,kalahandi district,168,116344.0
odisha,2021,3,anugul district,353,308712.0
odisha,2021,3,ganjam district,586,468221.0
odisha,2021,3,jajapur district,297,178752.0
odisha,2021,3,bargarh district,163,97487.0
odisha,2021,3,dhenkanal district,207,161128.0
odisha,2021,3,bhadrak district,213,145239.0
odisha,2021,3,nuapada district,61,41074.0
odisha,2021,3,kendujhar district,274,221453.0
odisha,2021,3,mayurbhanj district,245,197860.0
odisha,2021,3,jharsuguda district,139,105099.0
odisha,2021,3,kandhamal district,74,43599.0
odisha,2021,3,deogarh district,30,23501.0
odisha,2021,3,sundargarh district,465,388014.0
odisha,2021,3,jagatsinghapur district,192,148043.0
odisha,2021,3,balangir district,234,209858.0
odisha,2021,3,baleshwar district,378,261707.0
odisha,2021,3,puri district,251,138734.0
odisha,2021,3,sonepur district,46,23561.0
odisha,2021,3,khordha district,1726,1334699.0
odisha,2021,3,boudh district,38,9101.0
odisha,2021,3,gajapati district,77,65471.0
odisha,2021,3,nayagarh district,95,37729.0
odisha,2021,3,nabarangpur district,71,38433.0
odisha,2021,3,kendrapara district,156,118283.0
odisha,2021,3,cuttack district,758,575078.0
odisha,2022,1,rayagada district,286,467833.0
odisha,2022,1,koraput district,268,425672.0
odisha,2022,1,malkangiri district,77,109898.0
odisha,2022,1,sambalpur district,284,394537.0
odisha,2022,1,kalahandi district,197,298633.0
odisha,2022,1,anugul district,347,566436.0
odisha,2022,1,ganjam district,724,1120616.0
odisha,2022,1,jajapur district,345,476797.0
odisha,2022,1,bargarh district,218,314186.0
odisha,2022,1,dhenkanal district,164,289125.0
odisha,2022,1,bhadrak district,236,339124.0
odisha,2022,1,nuapada district,63,120081.0
odisha,2022,1,kendujhar district,421,751046.0
odisha,2022,1,mayurbhanj district,281,524362.0
odisha,2022,1,jharsuguda district,311,429822.0
odisha,2022,1,kandhamal district,85,147483.0
odisha,2022,1,deogarh district,31,51539.0
odisha,2022,1,sundargarh district,577,964269.0
odisha,2022,1,jagatsinghapur district,235,346938.0
odisha,2022,1,balangir district,227,402328.0
odisha,2022,1,baleshwar district,362,481921.0
odisha,2022,1,puri district,268,468017.0
odisha,2022,1,sonepur district,68,103196.0
odisha,2022,1,khordha district,2159,2889267.0
odisha,2022,1,boudh district,34,69032.0
odisha,2022,1,gajapati district,112,192469.0
odisha,2022,1,nayagarh district,95,147996.0
odisha,2022,1,nabarangpur district,146,303885.0
odisha,2022,1,kendrapara district,185,265650.0
odisha,2022,1,cuttack district,821,1077151.0
odisha,2022,2,rayagada district,246,342207.0
odisha,2022,2,koraput district,313,480623.0
odisha,2022,2,malkangiri district,58,96820.0
odisha,2022,2,sambalpur district,431,580507.0
odisha,2022,2,kalahandi district,201,276903.0
odisha,2022,2,anugul district,492,673469.0
odisha,2022,2,ganjam district,881,1142879.0
odisha,2022,2,jajapur district,438,595862.0
odisha,2022,2,bargarh district,483,463333.0
odisha,2022,2,dhenkanal district,226,355723.0
odisha,2022,2,bhadrak district,273,329162.0
odisha,2022,2,nuapada district,85,128607.0
odisha,2022,2,kendujhar district,513,782721.0
odisha,2022,2,mayurbhanj district,385,634971.0
odisha,2022,2,jharsuguda district,344,429382.0
odisha,2022,2,kandhamal district,128,166350.0
odisha,2022,2,deogarh district,43,75186.0
odisha,2022,2,sundargarh district,820,1128812.0
odisha,2022,2,jagatsinghapur district,249,287008.0
odisha,2022,2,balangir district,241,396323.0
odisha,2022,2,baleshwar district,442,584664.0
odisha,2022,2,puri district,380,485864.0
odisha,2022,2,sonepur district,71,94520.0
odisha,2022,2,khordha district,2952,3832775.0
odisha,2022,2,boudh district,62,81060.0
odisha,2022,2,gajapati district,129,135947.0
odisha,2022,2,nayagarh district,137,212917.0
odisha,2022,2,nabarangpur district,156,250156.0
odisha,2022,2,kendrapara district,188,287985.0
odisha,2022,2,cuttack district,1004,1298359.0
odisha,2022,4,rayagada district,476,631680.0
odisha,2022,4,koraput district,617,955709.0
odisha,2022,4,malkangiri district,189,271208.0
odisha,2022,4,sambalpur district,929,1231278.0
odisha,2022,4,kalahandi district,417,598810.0
odisha,2022,4,anugul district,1150,1705857.0
odisha,2022,4,ganjam district,1796,2208828.0
odisha,2022,4,jajapur district,899,1237020.0
odisha,2022,4,bargarh district,371,631554.0
odisha,2022,4,dhenkanal district,446,569322.0
odisha,2022,4,bhadrak district,503,642574.0
odisha,2022,4,nuapada district,170,319544.0
odisha,2022,4,kendujhar district,1405,2004714.0
odisha,2022,4,mayurbhanj district,798,1178754.0
odisha,2022,4,jharsuguda district,758,1011170.0
odisha,2022,4,kandhamal district,273,388612.0
odisha,2022,4,deogarh district,83,99740.0
odisha,2022,4,sundargarh district,1899,2525663.0
odisha,2022,4,jagatsinghapur district,469,644153.0
odisha,2022,4,balangir district,416,634008.0
odisha,2022,4,baleshwar district,862,1196546.0
odisha,2022,4,puri district,828,1131232.0
odisha,2022,4,sonepur district,181,260933.0
odisha,2022,4,khordha district,5189,6823790.0
odisha,2022,4,boudh district,104,157949.0
odisha,2022,4,gajapati district,244,301511.0
odisha,2022,4,nayagarh district,227,296840.0
odisha,2022,4,nabarangpur district,311,559158.0
odisha,2022,4,kendrapara district,377,596413.0
odisha,2022,4,cuttack district,2151,2750831.0
odisha,2022,3,rayagada district,458,539569.0
odisha,2022,3,koraput district,468,677872.0
odisha,2022,3,malkangiri district,181,260121.0
odisha,2022,3,sambalpur district,571,715249.0
odisha,2022,3,kalahandi district,419,482788.0
odisha,2022,3,anugul district,841,1111232.0
odisha,2022,3,ganjam district,1437,1662116.0
odisha,2022,3,jajapur district,777,956576.0
odisha,2022,3,bargarh district,313,457252.0
odisha,2022,3,dhenkanal district,389,535996.0
odisha,2022,3,bhadrak district,409,476236.0
odisha,2022,3,nuapada district,139,174596.0
odisha,2022,3,kendujhar district,836,1165467.0
odisha,2022,3,mayurbhanj district,581,826759.0
odisha,2022,3,jharsuguda district,550,697751.0
odisha,2022,3,kandhamal district,204,225107.0
odisha,2022,3,deogarh district,61,69822.0
odisha,2022,3,sundargarh district,1306,1586914.0
odisha,2022,3,jagatsinghapur district,404,482062.0
odisha,2022,3,balangir district,429,557730.0
odisha,2022,3,baleshwar district,638,785294.0
odisha,2022,3,puri district,568,701280.0
odisha,2022,3,sonepur district,184,237480.0
odisha,2022,3,khordha district,4154,4731441.0
odisha,2022,3,boudh district,74,123073.0
odisha,2022,3,gajapati district,205,248413.0
odisha,2022,3,nayagarh district,207,224393.0
odisha,2022,3,nabarangpur district,209,329585.0
odisha,2022,3,kendrapara district,284,410219.0
odisha,2022,3,cuttack district,1602,1856138.0
odisha,2023,1,rayagada district,467,847175.0
odisha,2023,1,koraput district,557,858384.0
odisha,2023,1,malkangiri district,161,246577.0
odisha,2023,1,sambalpur district,583,875351.0
odisha,2023,1,kalahandi district,376,620009.0
odisha,2023,1,anugul district,969,1504703.0
odisha,2023,1,ganjam district,1512,2187684.0
odisha,2023,1,jajapur district,598,916499.0
odisha,2023,1,bargarh district,301,544297.0
odisha,2023,1,dhenkanal district,367,556677.0
odisha,2023,1,bhadrak district,381,600683.0
odisha,2023,1,nuapada district,140,395846.0
odisha,2023,1,kendujhar district,1008,1547116.0
odisha,2023,1,mayurbhanj district,726,1182684.0
odisha,2023,1,jharsuguda district,503,882401.0
odisha,2023,1,kandhamal district,181,343107.0
odisha,2023,1,deogarh district,61,112655.0
odisha,2023,1,sundargarh district,1247,1954043.0
odisha,2023,1,jagatsinghapur district,316,536162.0
